node,name,H2r,rp
90,./node_90_INORM,0.2079804,0.0013016
338,./node_338_INORM,0.3469580,0.0000110
275,./node_275_INORM,0.1852045,0.0079375
288,./node_288_INORM,0.2286617,0.0024138
151,./node_151_INORM,0.2986666,0.0000145
319,./node_319_INORM,0.3658650,0.0000019
23,./node_23_INORM,0.3624751,0.0000023
40,./node_40_INORM,0.3996352,0.0000003
315,./node_315_INORM,0.2969814,0.0000984
279,./node_279_INORM,0.3095695,0.0000545
284,./node_284_INORM,0.3283976,0.0000274
132,./node_132_INORM,0.3346326,0.0000017
216,./node_216_INORM,0.3807186,0.0000006
61,./node_61_INORM,0.2802202,0.0000610
334,./node_334_INORM,0.3643191,0.0000044
113,./node_113_INORM,0.3420318,0.0000318
237,./node_237_INORM,0.2646086,0.0010710
258,./node_258_INORM,0.3048004,0.0001204
181,./node_181_INORM,0.2601722,0.0006266
147,./node_147_INORM,0.2609571,0.0023632
263,./node_263_INORM,0.1694814,0.0115885
128,./node_128_INORM,0.3218363,0.0000175
35,./node_35_INORM,0.3844695,0.0000001
360,./node_360_INORM,0.2288738,0.0006856
5,./node_5_INORM,0.3017673,0.0000839
109,./node_109_INORM,0.2759352,0.0006098
166,./node_166_INORM,0.2692244,0.0000783
242,./node_242_INORM,0.2383208,0.0004209
14,./node_14_INORM,0.3215326,0.0000051
341,./node_341_INORM,0.3081035,0.0000295
86,./node_86_INORM,0.1529034,0.0322199
18,./node_18_INORM,0.3023167,0.0000335
322,./node_322_INORM,0.3085318,0.0001393
77,./node_77_INORM,0.2352614,0.0006833
9,./node_9_INORM,0.3707214,0.0000008
221,./node_221_INORM,0.3018840,0.0001813
105,./node_105_INORM,0.3083638,0.0000837
197,./node_197_INORM,0.3397480,0.0000292
303,./node_303_INORM,0.4361344,2.1318624e-08
56,./node_56_INORM,0.3579052,0.0000103
39,./node_39_INORM,0.3551098,0.0000028
292,./node_292_INORM,0.2081797,0.0033147
200,./node_200_INORM,0.3660620,0.0000024
124,./node_124_INORM,0.2700271,0.0002629
20,./node_20_INORM,0.3963897,0.0000006
