node,name,H2r,rp
1997,./node_1997_INORM,0.1840755,0.0106670
680,./node_680_INORM,0.1516412,0.0237674
383,./node_383_INORM,0.2054738,0.0057031
985,./node_985_INORM,0.1216421,0.0610562
1692,./node_1692_INORM,0.1055911,0.0768517
1391,./node_1391_INORM,0.0869592,0.1303466
978,./node_978_INORM,0.1320811,0.0477284
559,./node_559_INORM,0.1480239,0.0253933
1048,./node_1048_INORM,0.0640693,0.2085945
1524,./node_1524_INORM,0.0000000,0.5000000
1027,./node_1027_INORM,0.0929307,0.1163282
536,./node_536_INORM,0.1684161,0.0125193
33,./node_33_INORM,0.1891179,0.0164538
1303,./node_1303_INORM,0.1499458,0.0308360
1600,./node_1600_INORM,0.0000000,0.5000000
917,./node_917_INORM,0.1499942,0.0316311
311,./node_311_INORM,0.0829346,0.1453457
612,./node_612_INORM,0.2079778,0.0082699
1905,./node_1905_INORM,0.1180473,0.0497944
435,./node_435_INORM,0.2608974,0.0020705
136,./node_136_INORM,0.2214582,0.0052476
1427,./node_1427_INORM,0.0685279,0.1818713
1124,./node_1124_INORM,0.0854829,0.1364161
212,./node_212_INORM,0.1878364,0.0146908
1806,./node_1806_INORM,0.1468255,0.0307779
711,./node_711_INORM,0.1518027,0.0255726
1200,./node_1200_INORM,0.0372245,0.3166486
814,./node_814_INORM,0.2041328,0.0086429
1703,./node_1703_INORM,0.0159331,0.4117075
1791,./node_1791_INORM,0.1246372,0.0489491
886,./node_886_INORM,0.1544996,0.0281482
1292,./node_1292_INORM,0.1896980,0.0074781
783,./node_783_INORM,0.1600877,0.0193783
1894,./node_1894_INORM,0.0991770,0.0797342
1869,./node_1869_INORM,0.0662359,0.1682791
280,./node_280_INORM,0.1645577,0.0196933
1448,./node_1448_INORM,0.0742530,0.1599959
159,./node_159_INORM,0.2148121,0.0062946
517,./node_517_INORM,0.1865247,0.0156578
12,./node_12_INORM,0.1669151,0.0287750
1505,./node_1505_INORM,0.0000000,0.5000000
1006,./node_1006_INORM,0.1085867,0.0825382
330,./node_330_INORM,0.0880767,0.1391252
633,./node_633_INORM,0.1493153,0.0334950
1924,./node_1924_INORM,0.1270203,0.0409922
1322,./node_1322_INORM,0.1830277,0.0101227
1621,./node_1621_INORM,0.0000000,0.5000000
936,./node_936_INORM,0.1753838,0.0144942
959,./node_959_INORM,0.1679994,0.0161609
1094,./node_1094_INORM,0.1406105,0.0386542
1069,./node_1069_INORM,0.1020268,0.0933251
1597,./node_1597_INORM,0.1299227,0.0498124
578,./node_578_INORM,0.1399958,0.0320025
80,./node_80_INORM,0.1916466,0.0156624
585,./node_585_INORM,0.2531627,0.0027040
1848,./node_1848_INORM,0.0546862,0.2181996
185,./node_185_INORM,0.2252071,0.0039708
486,./node_486_INORM,0.1851437,0.0081981
178,./node_178_INORM,0.0828489,0.1576279
1197,./node_1197_INORM,0.0618066,0.2148634
1469,./node_1469_INORM,0.1750512,0.0132828
1494,./node_1494_INORM,0.1397236,0.0365161
1406,./node_1406_INORM,0.1580481,0.0252372
1105,./node_1105_INORM,0.1625900,0.0198201
414,./node_414_INORM,0.1798430,0.0131460
117,./node_117_INORM,0.1770410,0.0172995
1221,./node_1221_INORM,0.0687769,0.1759508
835,./node_835_INORM,0.2160794,0.0067793
1722,./node_1722_INORM,0.0442084,0.2760597
233,./node_233_INORM,0.2126080,0.0062638
1827,./node_1827_INORM,0.1752379,0.0130221
730,./node_730_INORM,0.1938519,0.0125203
2017,./node_2017_INORM,0.1041920,0.0855655
250,./node_250_INORM,0.1815453,0.0157365
753,./node_753_INORM,0.1635738,0.0196779
1844,./node_1844_INORM,0.0979187,0.0915983
1242,./node_1242_INORM,0.0556118,0.2315521
1741,./node_1741_INORM,0.0455034,0.2594604
856,./node_856_INORM,0.1954423,0.0104358
477,./node_477_INORM,0.1873960,0.0155751
189,./node_189_INORM,0.0488846,0.2765006
174,./node_174_INORM,0.0522745,0.2610863
1465,./node_1465_INORM,0.0000000,0.5000000
1166,./node_1166_INORM,0.0907114,0.1198664
1498,./node_1498_INORM,0.1560868,0.0235261
1109,./node_1109_INORM,0.1385359,0.0353014
418,./node_418_INORM,0.1938911,0.0078654
839,./node_839_INORM,0.2084081,0.0087448
1509,./node_1509_INORM,0.0000000,0.5000000
1928,./node_1928_INORM,0.2252879,0.0023193
1341,./node_1341_INORM,0.1397027,0.0400645
955,./node_955_INORM,0.1315851,0.0495666
1642,./node_1642_INORM,0.0577809,0.2222995
353,./node_353_INORM,0.2109285,0.0097931
1947,./node_1947_INORM,0.0684049,0.1778469
650,./node_650_INORM,0.1885127,0.0134013
1098,./node_1098_INORM,0.0866890,0.1354959
1566,./node_1566_INORM,0.0324192,0.3319202
1065,./node_1065_INORM,0.1331069,0.0440369
574,./node_574_INORM,0.2045279,0.0085690
589,./node_589_INORM,0.1239414,0.0606850
71,./node_71_INORM,0.1599789,0.0317470
439,./node_439_INORM,0.1879370,0.0084393
1128,./node_1128_INORM,0.0347453,0.3236764
818,./node_818_INORM,0.1648401,0.0192655
1263,./node_1263_INORM,0.0731565,0.1590348
1760,./node_1760_INORM,0.0966336,0.0912014
877,./node_877_INORM,0.1630359,0.0224925
2036,./node_2036_INORM,0.1579477,0.0189790
1898,./node_1898_INORM,0.0889459,0.0992545
271,./node_271_INORM,0.0578467,0.2365303
772,./node_772_INORM,0.1654618,0.0165653
1865,./node_1865_INORM,0.1647120,0.0204757
1444,./node_1444_INORM,0.0572241,0.2212281
1147,./node_1147_INORM,0.0955786,0.1137409
456,./node_456_INORM,0.1607544,0.0178662
155,./node_155_INORM,0.1622350,0.0300897
372,./node_372_INORM,0.1773613,0.0147823
1966,./node_1966_INORM,0.2023526,0.0045496
671,./node_671_INORM,0.1541641,0.0228902
1360,./node_1360_INORM,0.1074812,0.0841140
989,./node_989_INORM,0.1356895,0.0429312
974,./node_974_INORM,0.1506939,0.0280434
1663,./node_1663_INORM,0.0455440,0.2709309
555,./node_555_INORM,0.2304576,0.0047234
50,./node_50_INORM,0.1559256,0.0378784
1547,./node_1547_INORM,0.0000000,0.5000000
1044,./node_1044_INORM,0.1307262,0.0475961
1528,./node_1528_INORM,0.0000000,0.5000000
1909,./node_1909_INORM,0.0869444,0.1040959
1334,./node_1334_INORM,0.0955325,0.1121654
920,./node_920_INORM,0.1895617,0.0095329
1637,./node_1637_INORM,0.0331222,0.3279412
326,./node_326_INORM,0.1896677,0.0095731
1932,./node_1932_INORM,0.0804209,0.1408233
625,./node_625_INORM,0.1918126,0.0154824
1513,./node_1513_INORM,0.1306435,0.0453483
1010,./node_1010_INORM,0.1206756,0.0611768
501,./node_501_INORM,0.1862767,0.0158478
96,./node_96_INORM,0.0982322,0.1191590
593,./node_593_INORM,0.1372653,0.0449354
1082,./node_1082_INORM,0.1098768,0.0774546
1581,./node_1581_INORM,0.0000000,0.5000000
349,./node_349_INORM,0.1686253,0.0220822
1658,./node_1658_INORM,0.1029929,0.0850298
1181,./node_1181_INORM,0.0308020,0.3440647
1482,./node_1482_INORM,0.0310345,0.3352311
193,./node_193_INORM,0.1737160,0.0214634
490,./node_490_INORM,0.1891258,0.0130792
1258,./node_1258_INORM,0.0505131,0.2526892
749,./node_749_INORM,0.1481480,0.0270129
225,./node_225_INORM,0.2034552,0.0085929
726,./node_726_INORM,0.1798317,0.0167960
1831,./node_1831_INORM,0.0787163,0.1352060
1237,./node_1237_INORM,0.0064031,0.4664384
1734,./node_1734_INORM,0.0162831,0.4086481
823,./node_823_INORM,0.1942968,0.0069742
402,./node_402_INORM,0.1672092,0.0161290
101,./node_101_INORM,0.1518636,0.0345372
1410,./node_1410_INORM,0.0000000,0.5000000
1113,./node_1113_INORM,0.0949980,0.1087277
1684,./node_1684_INORM,0.0445003,0.2658121
993,./node_993_INORM,0.1228848,0.0586489
1679,./node_1679_INORM,0.0313947,0.3356522
1387,./node_1387_INORM,0.0000000,0.5000000
368,./node_368_INORM,0.1922456,0.0082947
696,./node_696_INORM,0.2010847,0.0107705
1981,./node_1981_INORM,0.0643811,0.1955927
395,./node_395_INORM,0.0683553,0.1868824
307,./node_307_INORM,0.2068207,0.0064123
1913,./node_1913_INORM,0.0869822,0.1031587
604,./node_604_INORM,0.1460194,0.0273623
2,./node_2_INORM,0.1775133,0.0233632
1315,./node_1315_INORM,0.0917349,0.1163306
901,./node_901_INORM,0.1728080,0.0174688
1616,./node_1616_INORM,0.0280215,0.3520548
520,./node_520_INORM,0.1498562,0.0241777
25,./node_25_INORM,0.1602962,0.0322276
1532,./node_1532_INORM,0.1367044,0.0425879
1031,./node_1031_INORM,0.0823191,0.1435703
1216,./node_1216_INORM,0.0591251,0.2153365
1715,./node_1715_INORM,0.0503576,0.2513314
802,./node_802_INORM,0.1642667,0.0200792
2043,./node_2043_INORM,0.1381338,0.0390411
204,./node_204_INORM,0.1838324,0.0127694
707,./node_707_INORM,0.1518507,0.0246501
1810,./node_1810_INORM,0.0282998,0.3398827
1431,./node_1431_INORM,0.0828782,0.1385057
1132,./node_1132_INORM,0.1187987,0.0628117
423,./node_423_INORM,0.1634946,0.0161606
120,./node_120_INORM,0.1095878,0.0973394
1882,./node_1882_INORM,0.1598198,0.0204691
795,./node_795_INORM,0.1922371,0.0081619
296,./node_296_INORM,0.1681644,0.0166255
768,./node_768_INORM,0.2002306,0.0115882
890,./node_890_INORM,0.2122363,0.0056567
1787,./node_1787_INORM,0.0402430,0.2935278
1279,./node_1279_INORM,0.1490968,0.0251978
1284,./node_1284_INORM,0.1880266,0.0077593
1719,./node_1719_INORM,0.0664945,0.1818911
208,./node_208_INORM,0.2072231,0.0083240
440,./node_440_INORM,0.1225510,0.0526923
143,./node_143_INORM,0.2170116,0.0054455
1452,./node_1452_INORM,0.1499864,0.0262365
1151,./node_1151_INORM,0.1420101,0.0324432
267,./node_267_INORM,0.0744849,0.1741222
799,./node_799_INORM,0.1942589,0.0114818
2020,./node_2020_INORM,0.1447626,0.0258256
1873,./node_1873_INORM,0.0862145,0.1252795
764,./node_764_INORM,0.2050450,0.0087659
1275,./node_1275_INORM,0.0942199,0.1108147
861,./node_861_INORM,0.1813611,0.0147264
1776,./node_1776_INORM,0.0169606,0.4035979
1288,./node_1288_INORM,0.0956667,0.0965169
1551,./node_1551_INORM,0.0823243,0.1387982
1052,./node_1052_INORM,0.2025973,0.0055863
543,./node_543_INORM,0.2028561,0.0082928
46,./node_46_INORM,0.1939416,0.0147079
1688,./node_1688_INORM,0.0484663,0.2487522
1376,./node_1376_INORM,0.0273174,0.3577578
1675,./node_1675_INORM,0.0000000,0.5000000
962,./node_962_INORM,0.1435596,0.0387400
364,./node_364_INORM,0.2367200,0.0035972
399,./node_399_INORM,0.1873607,0.0141665
667,./node_667_INORM,0.1516573,0.0240988
1970,./node_1970_INORM,0.1286404,0.0478123
608,./node_608_INORM,0.1910748,0.0127037
1319,./node_1319_INORM,0.0900157,0.1216303
29,./node_29_INORM,0.1876962,0.0175581
1473,./node_1473_INORM,0.1496839,0.0297192
1170,./node_1170_INORM,0.1795280,0.0121295
461,./node_461_INORM,0.1813195,0.0170735
162,./node_162_INORM,0.2205955,0.0048312
1254,./node_1254_INORM,0.0002526,0.4987384
840,./node_840_INORM,0.2261527,0.0039742
1757,./node_1757_INORM,0.1373508,0.0358485
246,./node_246_INORM,0.2299597,0.0033709
2001,./node_2001_INORM,0.0741498,0.1646476
1852,./node_1852_INORM,0.0552768,0.2115136
745,./node_745_INORM,0.1698968,0.0142136
229,./node_229_INORM,0.0783316,0.1667063
1738,./node_1738_INORM,0.1002267,0.0965424
1338,./node_1338_INORM,0.0977853,0.0923644
629,./node_629_INORM,0.1709399,0.0138242
562,./node_562_INORM,0.1519770,0.0217835
67,./node_67_INORM,0.1603484,0.0338031
1570,./node_1570_INORM,0.1339640,0.0424838
1073,./node_1073_INORM,0.1175727,0.0647507
345,./node_345_INORM,0.1406056,0.0517480
646,./node_646_INORM,0.1455778,0.0307613
1951,./node_1951_INORM,0.1034050,0.0864536
1357,./node_1357_INORM,0.1496354,0.0267006
1654,./node_1654_INORM,0.0069894,0.4610473
943,./node_943_INORM,0.1744052,0.0153764
815,./node_815_INORM,0.1659365,0.0168792
1702,./node_1702_INORM,0.0000000,0.5000000
1201,./node_1201_INORM,0.0285205,0.3562503
1807,./node_1807_INORM,0.0579391,0.2177362
710,./node_710_INORM,0.2249066,0.0058868
213,./node_213_INORM,0.2121695,0.0069017
1125,./node_1125_INORM,0.2023434,0.0056177
1426,./node_1426_INORM,0.0796294,0.1483109
137,./node_137_INORM,0.1789092,0.0206854
434,./node_434_INORM,0.1944289,0.0097783
158,./node_158_INORM,0.1947092,0.0106987
1449,./node_1449_INORM,0.0000000,0.5000000
1868,./node_1868_INORM,0.0601012,0.1888679
281,./node_281_INORM,0.2006237,0.0088463
782,./node_782_INORM,0.1763174,0.0118060
1895,./node_1895_INORM,0.1936056,0.0062160
1293,./node_1293_INORM,0.1814044,0.0098108
1790,./node_1790_INORM,0.0546248,0.2170915
887,./node_887_INORM,0.1701248,0.0192656
1049,./node_1049_INORM,0.0971990,0.1064704
558,./node_558_INORM,0.1464788,0.0259317
1390,./node_1390_INORM,0.0174404,0.4066670
979,./node_979_INORM,0.1162585,0.0720424
984,./node_984_INORM,0.1532351,0.0263919
1693,./node_1693_INORM,0.0839865,0.1278373
382,./node_382_INORM,0.1982504,0.0082442
1996,./node_1996_INORM,0.0692378,0.1785279
681,./node_681_INORM,0.1567979,0.0214107
613,./node_613_INORM,0.1414808,0.0309613
1904,./node_1904_INORM,0.0733534,0.1666149
310,./node_310_INORM,0.0755314,0.1813243
1601,./node_1601_INORM,0.0468903,0.2659191
916,./node_916_INORM,0.1661329,0.0171877
1302,./node_1302_INORM,0.0485090,0.2534455
32,./node_32_INORM,0.1564906,0.0378181
537,./node_537_INORM,0.1611774,0.0303156
1026,./node_1026_INORM,0.1216063,0.0613643
1525,./node_1525_INORM,0.1116921,0.0729919
1495,./node_1495_INORM,0.0522415,0.2400870
1468,./node_1468_INORM,0.0279971,0.3516712
1196,./node_1196_INORM,0.1070539,0.0833433
179,./node_179_INORM,0.1697263,0.0225014
487,./node_487_INORM,0.1608091,0.0191013
184,./node_184_INORM,0.2129777,0.0061140
1849,./node_1849_INORM,0.0458324,0.2692540
1826,./node_1826_INORM,0.0381494,0.2888456
731,./node_731_INORM,0.1574343,0.0205280
232,./node_232_INORM,0.1425971,0.0477213
834,./node_834_INORM,0.1696503,0.0190975
1723,./node_1723_INORM,0.0376093,0.3067659
1220,./node_1220_INORM,0.1380753,0.0409163
116,./node_116_INORM,0.1692159,0.0232516
415,./node_415_INORM,0.1155492,0.0634288
1104,./node_1104_INORM,0.1179905,0.0641773
1407,./node_1407_INORM,0.0712774,0.1705029
1620,./node_1620_INORM,0.0296671,0.3418511
937,./node_937_INORM,0.1088907,0.0929962
1323,./node_1323_INORM,0.0000000,0.5000000
632,./node_632_INORM,0.2343512,0.0045603
1925,./node_1925_INORM,0.2056659,0.0055197
331,./node_331_INORM,0.1959364,0.0096106
1007,./node_1007_INORM,0.2089555,0.0063104
1504,./node_1504_INORM,0.0721119,0.1709759
13,./node_13_INORM,0.1722946,0.0257327
516,./node_516_INORM,0.1494856,0.0389009
584,./node_584_INORM,0.1987470,0.0105340
579,./node_579_INORM,0.2193398,0.0064666
81,./node_81_INORM,0.1946080,0.0139385
1596,./node_1596_INORM,0.0995552,0.0934021
1068,./node_1068_INORM,0.0906611,0.1285311
1095,./node_1095_INORM,0.0937304,0.1113764
958,./node_958_INORM,0.1401598,0.0385245
1929,./node_1929_INORM,0.1040807,0.0696509
1508,./node_1508_INORM,0.0000000,0.5000000
588,./node_588_INORM,0.1264840,0.0557508
70,./node_70_INORM,0.1519333,0.0403290
575,./node_575_INORM,0.1580871,0.0164717
1064,./node_1064_INORM,0.1264296,0.0540532
1567,./node_1567_INORM,0.0613637,0.2084100
1099,./node_1099_INORM,0.1412006,0.0378667
1946,./node_1946_INORM,0.1060883,0.0800432
651,./node_651_INORM,0.1939024,0.0117337
352,./node_352_INORM,0.2152227,0.0051068
954,./node_954_INORM,0.1409283,0.0385885
1643,./node_1643_INORM,0.0694887,0.1729128
1340,./node_1340_INORM,0.0589849,0.2114985
1499,./node_1499_INORM,0.0000000,0.5000000
1167,./node_1167_INORM,0.0779464,0.1544604
1464,./node_1464_INORM,0.0743598,0.1651083
175,./node_175_INORM,0.1090266,0.0935915
188,./node_188_INORM,0.2180640,0.0056124
476,./node_476_INORM,0.0911535,0.1282847
1740,./node_1740_INORM,0.0268099,0.3521467
857,./node_857_INORM,0.1913005,0.0110911
1243,./node_1243_INORM,0.0947506,0.1094779
752,./node_752_INORM,0.1698006,0.0153370
1845,./node_1845_INORM,0.2484839,0.0012691
2016,./node_2016_INORM,0.0837430,0.1359121
251,./node_251_INORM,0.2056458,0.0082953
838,./node_838_INORM,0.1818571,0.0142595
419,./node_419_INORM,0.1836433,0.0094655
1108,./node_1108_INORM,0.0988530,0.0994359
1045,./node_1045_INORM,0.1219588,0.0606032
1546,./node_1546_INORM,0.0000000,0.5000000
51,./node_51_INORM,0.1606006,0.0339460
554,./node_554_INORM,0.1559198,0.0183584
975,./node_975_INORM,0.1470269,0.0335701
1662,./node_1662_INORM,0.1990907,0.0060835
1361,./node_1361_INORM,0.1556219,0.0235359
988,./node_988_INORM,0.1448700,0.0317025
1967,./node_1967_INORM,0.1297247,0.0355420
670,./node_670_INORM,0.1510571,0.0253099
373,./node_373_INORM,0.2599120,0.0017201
1908,./node_1908_INORM,0.2099627,0.0050895
1529,./node_1529_INORM,0.0000000,0.5000000
819,./node_819_INORM,0.2103915,0.0081244
1129,./node_1129_INORM,0.0875492,0.1256120
438,./node_438_INORM,0.1498168,0.0243875
154,./node_154_INORM,0.1821880,0.0148375
457,./node_457_INORM,0.1824132,0.0180626
1146,./node_1146_INORM,0.1824344,0.0109595
1445,./node_1445_INORM,0.0754201,0.1618266
773,./node_773_INORM,0.2068275,0.0082120
1864,./node_1864_INORM,0.0536298,0.2165096
1899,./node_1899_INORM,0.1051177,0.0733670
2037,./node_2037_INORM,0.1113801,0.0785888
270,./node_270_INORM,0.1834836,0.0155325
1761,./node_1761_INORM,0.0420292,0.2871551
876,./node_876_INORM,0.1951833,0.0094175
1262,./node_1262_INORM,0.0626779,0.2099174
748,./node_748_INORM,0.2044913,0.0087899
1259,./node_1259_INORM,0.0174199,0.4089783
491,./node_491_INORM,0.2309563,0.0045005
192,./node_192_INORM,0.1777885,0.0198259
1483,./node_1483_INORM,0.0000000,0.5000000
1180,./node_1180_INORM,0.0698015,0.1752014
1112,./node_1112_INORM,0.1042283,0.0938144
1411,./node_1411_INORM,0.0000000,0.5000000
