node,name,H2r,rp
318,./node_318_INORM,0.3401970,0.0000106
72,./node_72_INORM,0.2513960,0.0005215
150,./node_150_INORM,0.2857687,0.0000657
289,./node_289_INORM,0.2956307,0.0001068
274,./node_274_INORM,0.2894555,0.0001166
26,./node_26_INORM,0.3669972,0.0000010
196,./node_196_INORM,0.3301028,0.0000140
104,./node_104_INORM,0.3748777,0.0000035
49,./node_49_INORM,0.3939907,0.0000004
220,./node_220_INORM,0.4165949,0.0000003
3,./node_3_INORM,0.3724419,0.0000020
323,./node_323_INORM,0.1970243,0.0067455
125,./node_125_INORM,0.4128941,2.5170181e-08
68,./node_68_INORM,0.3102294,0.0000066
201,./node_201_INORM,0.3677959,0.0000006
95,./node_95_INORM,0.3036862,0.0001105
293,./node_293_INORM,0.2781752,0.0003674
302,./node_302_INORM,0.3139214,0.0000174
129,./node_129_INORM,0.3906320,0.0000001
64,./node_64_INORM,0.2664084,0.0004626
99,./node_99_INORM,0.3153644,0.0000430
262,./node_262_INORM,0.1788689,0.0140870
146,./node_146_INORM,0.3289668,0.0000122
340,./node_340_INORM,0.3262770,0.0000187
243,./node_243_INORM,0.2224516,0.0029033
167,./node_167_INORM,0.2803473,0.0003455
108,./node_108_INORM,0.2862377,0.0004272
45,./node_45_INORM,0.1642161,0.0255370
315,./node_315_INORM,0.2784357,0.0001871
132,./node_132_INORM,0.3089584,0.0000137
82,./node_82_INORM,0.1784892,0.0128186
216,./node_216_INORM,0.4106287,0.0000001
279,./node_279_INORM,0.3228874,0.0000341
284,./node_284_INORM,0.3818989,0.0000011
10,./node_10_INORM,0.2830120,0.0003050
334,./node_334_INORM,0.3363683,0.0000099
258,./node_258_INORM,0.3159945,0.0000792
31,./node_31_INORM,0.3189655,0.0000080
181,./node_181_INORM,0.2340006,0.0018216
113,./node_113_INORM,0.3595238,0.0000082
237,./node_237_INORM,0.2671005,0.0007756
254,./node_254_INORM,0.2510613,0.0011088
170,./node_170_INORM,0.2234993,0.0012065
52,./node_52_INORM,0.4145477,4.9945981e-08
338,./node_338_INORM,0.3140401,0.0000531
357,./node_357_INORM,0.1986628,0.0050148
73,./node_73_INORM,0.2463555,0.0005853
275,./node_275_INORM,0.2150559,0.0049428
288,./node_288_INORM,0.2992165,0.0001708
151,./node_151_INORM,0.2762417,0.0000894
319,./node_319_INORM,0.3717884,0.0000019
322,./node_322_INORM,0.2752207,0.0003882
2,./node_2_INORM,0.3494415,0.0000035
197,./node_197_INORM,0.3234892,0.0000503
27,./node_27_INORM,0.2376784,0.0019674
221,./node_221_INORM,0.3246111,0.0000503
48,./node_48_INORM,0.3662923,0.0000028
105,./node_105_INORM,0.3109038,0.0000737
303,./node_303_INORM,0.4039926,0.0000002
