node,name,H2r,rp
775,./node_775_INORM,0.1517678,0.0206439
788,./node_788_INORM,0.0905949,0.1317927
276,./node_276_INORM,0.0950567,0.1218089
12,./node_12_INORM,0.2116018,0.0020793
870,./node_870_INORM,0.1037475,0.1058433
80,./node_80_INORM,0.2624856,0.0005628
219,./node_219_INORM,0.1007206,0.1020156
619,./node_619_INORM,0.1301847,0.0570135
1014,./node_1014_INORM,0.1466539,0.0239681
552,./node_552_INORM,0.2699726,0.0002853
973,./node_973_INORM,0.1347537,0.0333690
676,./node_676_INORM,0.0821358,0.1476083
388,./node_388_INORM,0.1444106,0.0347212
375,./node_375_INORM,0.1380053,0.0376691
238,./node_238_INORM,0.1216760,0.0500954
173,./node_173_INORM,0.1704049,0.0093186
470,./node_470_INORM,0.1770771,0.0126754
851,./node_851_INORM,0.1631213,0.0133151
33,./node_33_INORM,0.2618491,0.0002999
754,./node_754_INORM,0.1716097,0.0102826
257,./node_257_INORM,0.1107438,0.0849984
573,./node_573_INORM,0.1032803,0.0929620
657,./node_657_INORM,0.0827493,0.1464499
354,./node_354_INORM,0.1046528,0.0994947
952,./node_952_INORM,0.1309008,0.0536786
638,./node_638_INORM,0.2937628,0.0000667
582,./node_582_INORM,0.0978944,0.1062079
358,./node_358_INORM,0.1553872,0.0261095
931,./node_931_INORM,0.1635218,0.0145235
634,./node_634_INORM,0.0850141,0.1384518
337,./node_337_INORM,0.1381862,0.0413406
510,./node_510_INORM,0.1618436,0.0264658
737,./node_737_INORM,0.0844471,0.1407969
234,./node_234_INORM,0.1395824,0.0293336
50,./node_50_INORM,0.1557019,0.0186083
832,./node_832_INORM,0.1031706,0.0952583
110,./node_110_INORM,0.1319967,0.0361040
413,./node_413_INORM,0.1921770,0.0066825
481,./node_481_INORM,0.1395820,0.0456905
182,./node_182_INORM,0.1228305,0.0469762
758,./node_758_INORM,0.1106678,0.0747728
615,./node_615_INORM,0.1451823,0.0410605
316,./node_316_INORM,0.1341831,0.0459537
910,./node_910_INORM,0.0964708,0.0950668
1018,./node_1018_INORM,0.1491521,0.0253111
531,./node_531_INORM,0.1949237,0.0065191
982,./node_982_INORM,0.1338585,0.0327801
384,./node_384_INORM,0.0955364,0.1177882
687,./node_687_INORM,0.1923043,0.0052984
379,./node_379_INORM,0.1629218,0.0210751
779,./node_779_INORM,0.0800541,0.1577712
287,./node_287_INORM,0.0956847,0.1203353
784,./node_784_INORM,0.0695685,0.1776958
881,./node_881_INORM,0.0997086,0.1086190
813,./node_813_INORM,0.1025833,0.1083541
71,./node_71_INORM,0.2360072,0.0008118
716,./node_716_INORM,0.0994659,0.1003780
215,./node_215_INORM,0.1418513,0.0264565
131,./node_131_INORM,0.1330102,0.0406815
432,./node_432_INORM,0.1699432,0.0173586
409,./node_409_INORM,0.1219330,0.0690894
828,./node_828_INORM,0.1022560,0.1091545
742,./node_742_INORM,0.0718599,0.1718319
241,./node_241_INORM,0.1410101,0.0311493
25,./node_25_INORM,0.2273406,0.0010030
847,./node_847_INORM,0.1386231,0.0442583
165,./node_165_INORM,0.1613228,0.0261911
198,./node_198_INORM,0.1963686,0.0079408
466,./node_466_INORM,0.1059492,0.0942028
944,./node_944_INORM,0.1242481,0.0455151
641,./node_641_INORM,0.0951165,0.1133375
342,./node_342_INORM,0.1340339,0.0444179
598,./node_598_INORM,0.0863963,0.1360848
565,./node_565_INORM,0.1896027,0.0133533
1023,./node_1023_INORM,0.1374321,0.0353400
866,./node_866_INORM,0.1077995,0.0772894
763,./node_763_INORM,0.2105052,0.0019558
260,./node_260_INORM,0.1043886,0.1007796
144,./node_144_INORM,0.2043603,0.0025716
447,./node_447_INORM,0.1794514,0.0144321
428,./node_428_INORM,0.1518139,0.0260875
809,./node_809_INORM,0.0834739,0.1424899
96,./node_96_INORM,0.1436523,0.0295890
1002,./node_1002_INORM,0.1318018,0.0370683
660,./node_660_INORM,0.0774442,0.1545235
363,./node_363_INORM,0.1334965,0.0456104
965,./node_965_INORM,0.1322126,0.0360702
998,./node_998_INORM,0.1191575,0.0661507
544,./node_544_INORM,0.1400163,0.0360526
527,./node_527_INORM,0.2030920,0.0065877
906,./node_906_INORM,0.1054847,0.0783574
603,./node_603_INORM,0.2424658,0.0009966
300,./node_300_INORM,0.1324193,0.0509338
392,./node_392_INORM,0.0980165,0.1127524
691,./node_691_INORM,0.0948845,0.1160895
969,./node_969_INORM,0.1645114,0.0132234
994,./node_994_INORM,0.1384462,0.0299166
548,./node_548_INORM,0.2572542,0.0006071
897,./node_897_INORM,0.1538335,0.0205906
291,./node_291_INORM,0.0990104,0.1113076
792,./node_792_INORM,0.0946038,0.1244921
148,./node_148_INORM,0.2251753,0.0020456
